t;VA_Fibonacci;VA_Lagrange;VB_Fibonacci;VB_Lagrange;TB_Fibonacci;TB_Lagrange
1646; -9,4394e-07; -9,44983e-07; 1,03646; 1,03646; 20,0906; 20,0906; 
1647; -9,4394e-07; -9,44983e-07; 1,03628; 1,03628; 20,0897; 20,0897; 
1648; -9,4394e-07; -9,44983e-07; 1,0361; 1,0361; 20,0889; 20,0889; 
1649; -9,4394e-07; -9,44983e-07; 1,03592; 1,03592; 20,088; 20,088; 
1650; -9,4394e-07; -9,44983e-07; 1,03574; 1,03574; 20,0872; 20,0872; 
1651; -9,4394e-07; -9,44983e-07; 1,03557; 1,03557; 20,0863; 20,0863; 
1652; -9,4394e-07; -9,44983e-07; 1,03539; 1,03539; 20,0855; 20,0855; 
1653; -9,4394e-07; -9,44983e-07; 1,03522; 1,03521; 20,0847; 20,0847; 
1654; -9,4394e-07; -9,44983e-07; 1,03504; 1,03504; 20,0839; 20,0839; 
1655; -9,4394e-07; -9,44983e-07; 1,03487; 1,03487; 20,0831; 20,0831; 
1656; -9,4394e-07; -9,44983e-07; 1,0347; 1,0347; 20,0823; 20,0823; 
1657; -9,4394e-07; -9,44983e-07; 1,03452; 1,03452; 20,0815; 20,0815; 
1658; -9,4394e-07; -9,44983e-07; 1,03435; 1,03435; 20,0807; 20,0807; 
1659; -9,4394e-07; -9,44983e-07; 1,03418; 1,03418; 20,0799; 20,0799; 
1660; -9,4394e-07; -9,44983e-07; 1,03401; 1,03401; 20,0791; 20,0791; 
1661; -9,4394e-07; -9,44983e-07; 1,03385; 1,03385; 20,0784; 20,0784; 
1662; -9,4394e-07; -9,44983e-07; 1,03368; 1,03368; 20,0776; 20,0776; 
1663; -9,4394e-07; -9,44983e-07; 1,03351; 1,03351; 20,0769; 20,0769; 
1664; -9,4394e-07; -9,44983e-07; 1,03335; 1,03335; 20,0761; 20,0761; 
1665; -9,4394e-07; -9,44983e-07; 1,03318; 1,03318; 20,0754; 20,0754; 
1666; -9,4394e-07; -9,44983e-07; 1,03302; 1,03302; 20,0747; 20,0747; 
1667; -9,4394e-07; -9,44983e-07; 1,03285; 1,03285; 20,074; 20,074; 
1668; -9,4394e-07; -9,44983e-07; 1,03269; 1,03269; 20,0733; 20,0732; 
1669; -9,4394e-07; -9,44983e-07; 1,03253; 1,03253; 20,0725; 20,0725; 
1670; -9,4394e-07; -9,44983e-07; 1,03237; 1,03237; 20,0718; 20,0718; 
1671; -9,4394e-07; -9,44983e-07; 1,03221; 1,03221; 20,0712; 20,0712; 
1672; -9,4394e-07; -9,44983e-07; 1,03205; 1,03205; 20,0705; 20,0705; 
1673; -9,4394e-07; -9,44983e-07; 1,03189; 1,03189; 20,0698; 20,0698; 
1674; -9,4394e-07; -9,44983e-07; 1,03173; 1,03173; 20,0691; 20,0691; 
1675; -9,4394e-07; -9,44983e-07; 1,03158; 1,03158; 20,0684; 20,0684; 
1676; -9,4394e-07; -9,44983e-07; 1,03142; 1,03142; 20,0678; 20,0678; 
1677; -9,4394e-07; -9,44983e-07; 1,03126; 1,03126; 20,0671; 20,0671; 
1678; -9,4394e-07; -9,44983e-07; 1,03111; 1,03111; 20,0665; 20,0665; 
1679; -9,4394e-07; -9,44983e-07; 1,03096; 1,03095; 20,0658; 20,0658; 
1680; -9,4394e-07; -9,44983e-07; 1,0308; 1,0308; 20,0652; 20,0652; 
1681; -9,4394e-07; -9,44983e-07; 1,03065; 1,03065; 20,0646; 20,0646; 
1682; -9,4394e-07; -9,44983e-07; 1,0305; 1,0305; 20,064; 20,064; 
1683; -9,4394e-07; -9,44983e-07; 1,03035; 1,03035; 20,0633; 20,0633; 
1684; -9,4394e-07; -9,44983e-07; 1,0302; 1,0302; 20,0627; 20,0627; 
1685; -9,4394e-07; -9,44983e-07; 1,03005; 1,03005; 20,0621; 20,0621; 
1686; -9,4394e-07; -9,44983e-07; 1,0299; 1,0299; 20,0615; 20,0615; 
1687; -9,4394e-07; -9,44983e-07; 1,02975; 1,02975; 20,0609; 20,0609; 
1688; -9,4394e-07; -9,44983e-07; 1,0296; 1,0296; 20,0603; 20,0603; 
1689; -9,4394e-07; -9,44983e-07; 1,02946; 1,02946; 20,0598; 20,0598; 
1690; -9,4394e-07; -9,44983e-07; 1,02931; 1,02931; 20,0592; 20,0592; 
1691; -9,4394e-07; -9,44983e-07; 1,02917; 1,02917; 20,0586; 20,0586; 
1692; -9,4394e-07; -9,44983e-07; 1,02902; 1,02902; 20,058; 20,058; 
1693; -9,4394e-07; -9,44983e-07; 1,02888; 1,02888; 20,0575; 20,0575; 
1694; -9,4394e-07; -9,44983e-07; 1,02873; 1,02873; 20,0569; 20,0569; 
1695; -9,4394e-07; -9,44983e-07; 1,02859; 1,02859; 20,0564; 20,0564; 
1696; -9,4394e-07; -9,44983e-07; 1,02845; 1,02845; 20,0558; 20,0558; 
1697; -9,4394e-07; -9,44983e-07; 1,02831; 1,02831; 20,0553; 20,0553; 
1698; -9,4394e-07; -9,44983e-07; 1,02817; 1,02817; 20,0547; 20,0547; 
1699; -9,4394e-07; -9,44983e-07; 1,02803; 1,02803; 20,0542; 20,0542; 
1700; -9,4394e-07; -9,44983e-07; 1,02789; 1,02789; 20,0537; 20,0537; 
1701; -9,4394e-07; -9,44983e-07; 1,02775; 1,02775; 20,0532; 20,0532; 
1702; -9,4394e-07; -9,44983e-07; 1,02762; 1,02762; 20,0527; 20,0527; 
1703; -9,4394e-07; -9,44983e-07; 1,02748; 1,02748; 20,0521; 20,0521; 
1704; -9,4394e-07; -9,44983e-07; 1,02734; 1,02734; 20,0516; 20,0516; 
1705; -9,4394e-07; -9,44983e-07; 1,02721; 1,02721; 20,0511; 20,0511; 
1706; -9,4394e-07; -9,44983e-07; 1,02707; 1,02707; 20,0506; 20,0506; 
1707; -9,4394e-07; -9,44983e-07; 1,02694; 1,02694; 20,0502; 20,0502; 
1708; -9,4394e-07; -9,44983e-07; 1,0268; 1,0268; 20,0497; 20,0497; 
1709; -9,4394e-07; -9,44983e-07; 1,02667; 1,02667; 20,0492; 20,0492; 
1710; -9,4394e-07; -9,44983e-07; 1,02654; 1,02654; 20,0487; 20,0487; 
1711; -9,4394e-07; -9,44983e-07; 1,02641; 1,02641; 20,0482; 20,0482; 
1712; -9,4394e-07; -9,44983e-07; 1,02628; 1,02628; 20,0478; 20,0478; 
1713; -9,4394e-07; -9,44983e-07; 1,02615; 1,02615; 20,0473; 20,0473; 
1714; -9,4394e-07; -9,44983e-07; 1,02602; 1,02602; 20,0468; 20,0468; 
1715; -9,4394e-07; -9,44983e-07; 1,02589; 1,02589; 20,0464; 20,0464; 
1716; -9,4394e-07; -9,44983e-07; 1,02576; 1,02576; 20,0459; 20,0459; 
1717; -9,4394e-07; -9,44983e-07; 1,02563; 1,02563; 20,0455; 20,0455; 
1718; -9,4394e-07; -9,44983e-07; 1,02551; 1,02551; 20,0451; 20,0451; 
1719; -9,4394e-07; -9,44983e-07; 1,02538; 1,02538; 20,0446; 20,0446; 
1720; -9,4394e-07; -9,44983e-07; 1,02525; 1,02525; 20,0442; 20,0442; 
1721; -9,4394e-07; -9,44983e-07; 1,02513; 1,02513; 20,0438; 20,0438; 
1722; -9,4394e-07; -9,44983e-07; 1,025; 1,025; 20,0433; 20,0433; 
1723; -9,4394e-07; -9,44983e-07; 1,02488; 1,02488; 20,0429; 20,0429; 
1724; -9,4394e-07; -9,44983e-07; 1,02476; 1,02476; 20,0425; 20,0425; 
1725; -9,4394e-07; -9,44983e-07; 1,02463; 1,02463; 20,0421; 20,0421; 
1726; -9,4394e-07; -9,44983e-07; 1,02451; 1,02451; 20,0417; 20,0417; 
1727; -9,4394e-07; -9,44983e-07; 1,02439; 1,02439; 20,0413; 20,0413; 
1728; -9,4394e-07; -9,44983e-07; 1,02427; 1,02427; 20,0409; 20,0409; 
1729; -9,4394e-07; -9,44983e-07; 1,02415; 1,02415; 20,0405; 20,0405; 
1730; -9,4394e-07; -9,44983e-07; 1,02403; 1,02403; 20,0401; 20,0401; 
1731; -9,4394e-07; -9,44983e-07; 1,02391; 1,02391; 20,0397; 20,0397; 
1732; -9,4394e-07; -9,44983e-07; 1,02379; 1,02379; 20,0393; 20,0393; 
1733; -9,4394e-07; -9,44983e-07; 1,02367; 1,02367; 20,0389; 20,0389; 
1734; -9,4394e-07; -9,44983e-07; 1,02356; 1,02356; 20,0385; 20,0385; 
1735; -9,4394e-07; -9,44983e-07; 1,02344; 1,02344; 20,0382; 20,0382; 
1736; -9,4394e-07; -9,44983e-07; 1,02332; 1,02332; 20,0378; 20,0378; 
1737; -9,4394e-07; -9,44983e-07; 1,02321; 1,02321; 20,0374; 20,0374; 
1738; -9,4394e-07; -9,44983e-07; 1,02309; 1,02309; 20,0371; 20,0371; 
1739; -9,4394e-07; -9,44983e-07; 1,02298; 1,02298; 20,0367; 20,0367; 
1740; -9,4394e-07; -9,44983e-07; 1,02286; 1,02286; 20,0363; 20,0363; 
1741; -9,4394e-07; -9,44983e-07; 1,02275; 1,02275; 20,036; 20,036; 
1742; -9,4394e-07; -9,44983e-07; 1,02264; 1,02264; 20,0356; 20,0356; 
1743; -9,4394e-07; -9,44983e-07; 1,02253; 1,02253; 20,0353; 20,0353; 
1744; -9,4394e-07; -9,44983e-07; 1,02241; 1,02241; 20,035; 20,035; 
1745; -9,4394e-07; -9,44983e-07; 1,0223; 1,0223; 20,0346; 20,0346; 
1746; -9,4394e-07; -9,44983e-07; 1,02219; 1,02219; 20,0343; 20,0343; 
1747; -9,4394e-07; -9,44983e-07; 1,02208; 1,02208; 20,0339; 20,0339; 
1748; -9,4394e-07; -9,44983e-07; 1,02197; 1,02197; 20,0336; 20,0336; 
1749; -9,4394e-07; -9,44983e-07; 1,02186; 1,02186; 20,0333; 20,0333; 
1750; -9,4394e-07; -9,44983e-07; 1,02176; 1,02176; 20,033; 20,033; 
1751; -9,4394e-07; -9,44983e-07; 1,02165; 1,02165; 20,0326; 20,0326; 
1752; -9,4394e-07; -9,44983e-07; 1,02154; 1,02154; 20,0323; 20,0323; 
1753; -9,4394e-07; -9,44983e-07; 1,02143; 1,02143; 20,032; 20,032; 
1754; -9,4394e-07; -9,44983e-07; 1,02133; 1,02133; 20,0317; 20,0317; 
1755; -9,4394e-07; -9,44983e-07; 1,02122; 1,02122; 20,0314; 20,0314; 
1756; -9,4394e-07; -9,44983e-07; 1,02112; 1,02112; 20,0311; 20,0311; 
1757; -9,4394e-07; -9,44983e-07; 1,02101; 1,02101; 20,0308; 20,0308; 
1758; -9,4394e-07; -9,44983e-07; 1,02091; 1,02091; 20,0305; 20,0305; 
1759; -9,4394e-07; -9,44983e-07; 1,0208; 1,0208; 20,0302; 20,0302; 
1760; -9,4394e-07; -9,44983e-07; 1,0207; 1,0207; 20,0299; 20,0299; 
1761; -9,4394e-07; -9,44983e-07; 1,0206; 1,0206; 20,0296; 20,0296; 
1762; -9,4394e-07; -9,44983e-07; 1,0205; 1,02049; 20,0293; 20,0293; 
1763; -9,4394e-07; -9,44983e-07; 1,02039; 1,02039; 20,029; 20,029; 
1764; -9,4394e-07; -9,44983e-07; 1,02029; 1,02029; 20,0287; 20,0287; 
1765; -9,4394e-07; -9,44983e-07; 1,02019; 1,02019; 20,0285; 20,0285; 
1766; -9,4394e-07; -9,44983e-07; 1,02009; 1,02009; 20,0282; 20,0282; 
1767; -9,4394e-07; -9,44983e-07; 1,01999; 1,01999; 20,0279; 20,0279; 
1768; -9,4394e-07; -9,44983e-07; 1,01989; 1,01989; 20,0276; 20,0276; 
1769; -9,4394e-07; -9,44983e-07; 1,01979; 1,01979; 20,0274; 20,0274; 
1770; -9,4394e-07; -9,44983e-07; 1,0197; 1,0197; 20,0271; 20,0271; 
1771; -9,4394e-07; -9,44983e-07; 1,0196; 1,0196; 20,0268; 20,0268; 
1772; -9,4394e-07; -9,44983e-07; 1,0195; 1,0195; 20,0266; 20,0266; 
1773; -9,4394e-07; -9,44983e-07; 1,0194; 1,0194; 20,0263; 20,0263; 
1774; -9,4394e-07; -9,44983e-07; 1,01931; 1,01931; 20,0261; 20,0261; 
1775; -9,4394e-07; -9,44983e-07; 1,01921; 1,01921; 20,0258; 20,0258; 
1776; -9,4394e-07; -9,44983e-07; 1,01912; 1,01912; 20,0255; 20,0255; 
1777; -9,4394e-07; -9,44983e-07; 1,01902; 1,01902; 20,0253; 20,0253; 
1778; -9,4394e-07; -9,44983e-07; 1,01893; 1,01893; 20,0251; 20,025; 
1779; -9,4394e-07; -9,44983e-07; 1,01883; 1,01883; 20,0248; 20,0248; 
1780; -9,4394e-07; -9,44983e-07; 1,01874; 1,01874; 20,0246; 20,0246; 
1781; -9,4394e-07; -9,44983e-07; 1,01865; 1,01865; 20,0243; 20,0243; 
1782; -9,4394e-07; -9,44983e-07; 1,01855; 1,01855; 20,0241; 20,0241; 
1783; -9,4394e-07; -9,44983e-07; 1,01846; 1,01846; 20,0239; 20,0239; 
1784; -9,4394e-07; -9,44983e-07; 1,01837; 1,01837; 20,0236; 20,0236; 
1785; -9,4394e-07; -9,44983e-07; 1,01828; 1,01828; 20,0234; 20,0234; 
1786; -9,4394e-07; -9,44983e-07; 1,01819; 1,01819; 20,0232; 20,0232; 
1787; -9,4394e-07; -9,44983e-07; 1,0181; 1,0181; 20,0229; 20,0229; 
1788; -9,4394e-07; -9,44983e-07; 1,01801; 1,01801; 20,0227; 20,0227; 
1789; -9,4394e-07; -9,44983e-07; 1,01792; 1,01792; 20,0225; 20,0225; 
1790; -9,4394e-07; -9,44983e-07; 1,01783; 1,01783; 20,0223; 20,0223; 
1791; -9,4394e-07; -9,44983e-07; 1,01774; 1,01774; 20,022; 20,022; 
1792; -9,4394e-07; -9,44983e-07; 1,01765; 1,01765; 20,0218; 20,0218; 
1793; -9,4394e-07; -9,44983e-07; 1,01757; 1,01757; 20,0216; 20,0216; 
1794; -9,4394e-07; -9,44983e-07; 1,01748; 1,01748; 20,0214; 20,0214; 
1795; -9,4394e-07; -9,44983e-07; 1,01739; 1,01739; 20,0212; 20,0212; 
1796; -9,4394e-07; -9,44983e-07; 1,0173; 1,0173; 20,021; 20,021; 
1797; -9,4394e-07; -9,44983e-07; 1,01722; 1,01722; 20,0208; 20,0208; 
1798; -9,4394e-07; -9,44983e-07; 1,01713; 1,01713; 20,0206; 20,0206; 
1799; -9,4394e-07; -9,44983e-07; 1,01705; 1,01705; 20,0204; 20,0204; 
1800; -9,4394e-07; -9,44983e-07; 1,01696; 1,01696; 20,0202; 20,0202; 
1801; -9,4394e-07; -9,44983e-07; 1,01688; 1,01688; 20,02; 20,02; 
1802; -9,4394e-07; -9,44983e-07; 1,0168; 1,0168; 20,0198; 20,0198; 
1803; -9,4394e-07; -9,44983e-07; 1,01671; 1,01671; 20,0196; 20,0196; 
1804; -9,4394e-07; -9,44983e-07; 1,01663; 1,01663; 20,0194; 20,0194; 
1805; -9,4394e-07; -9,44983e-07; 1,01655; 1,01655; 20,0192; 20,0192; 
1806; -9,4394e-07; -9,44983e-07; 1,01646; 1,01646; 20,019; 20,019; 
1807; -9,4394e-07; -9,44983e-07; 1,01638; 1,01638; 20,0188; 20,0188; 
1808; -9,4394e-07; -9,44983e-07; 1,0163; 1,0163; 20,0187; 20,0187; 
1809; -9,4394e-07; -9,44983e-07; 1,01622; 1,01622; 20,0185; 20,0185; 
1810; -9,4394e-07; -9,44983e-07; 1,01614; 1,01614; 20,0183; 20,0183; 
1811; -9,4394e-07; -9,44983e-07; 1,01606; 1,01606; 20,0181; 20,0181; 
1812; -9,4394e-07; -9,44983e-07; 1,01598; 1,01598; 20,0179; 20,0179; 
1813; -9,4394e-07; -9,44983e-07; 1,0159; 1,0159; 20,0178; 20,0178; 
1814; -9,4394e-07; -9,44983e-07; 1,01582; 1,01582; 20,0176; 20,0176; 
1815; -9,4394e-07; -9,44983e-07; 1,01574; 1,01574; 20,0174; 20,0174; 
1816; -9,4394e-07; -9,44983e-07; 1,01566; 1,01566; 20,0172; 20,0172; 
1817; -9,4394e-07; -9,44983e-07; 1,01559; 1,01559; 20,0171; 20,0171; 
1818; -9,4394e-07; -9,44983e-07; 1,01551; 1,01551; 20,0169; 20,0169; 
1819; -9,4394e-07; -9,44983e-07; 1,01543; 1,01543; 20,0167; 20,0167; 
1820; -9,4394e-07; -9,44983e-07; 1,01536; 1,01536; 20,0166; 20,0166; 
1821; -9,4394e-07; -9,44983e-07; 1,01528; 1,01528; 20,0164; 20,0164; 
1822; -9,4394e-07; -9,44983e-07; 1,0152; 1,0152; 20,0163; 20,0163; 
1823; -9,4394e-07; -9,44983e-07; 1,01513; 1,01513; 20,0161; 20,0161; 
1824; -9,4394e-07; -9,44983e-07; 1,01505; 1,01505; 20,0159; 20,0159; 
1825; -9,4394e-07; -9,44983e-07; 1,01498; 1,01498; 20,0158; 20,0158; 
1826; -9,4394e-07; -9,44983e-07; 1,0149; 1,0149; 20,0156; 20,0156; 
1827; -9,4394e-07; -9,44983e-07; 1,01483; 1,01483; 20,0155; 20,0155; 
1828; -9,4394e-07; -9,44983e-07; 1,01476; 1,01476; 20,0153; 20,0153; 
1829; -9,4394e-07; -9,44983e-07; 1,01468; 1,01468; 20,0152; 20,0152; 
1830; -9,4394e-07; -9,44983e-07; 1,01461; 1,01461; 20,015; 20,015; 
1831; -9,4394e-07; -9,44983e-07; 1,01454; 1,01454; 20,0149; 20,0149; 
1832; -9,4394e-07; -9,44983e-07; 1,01446; 1,01446; 20,0147; 20,0147; 
1833; -9,4394e-07; -9,44983e-07; 1,01439; 1,01439; 20,0146; 20,0146; 
1834; -9,4394e-07; -9,44983e-07; 1,01432; 1,01432; 20,0144; 20,0144; 
1835; -9,4394e-07; -9,44983e-07; 1,01425; 1,01425; 20,0143; 20,0143; 
1836; -9,4394e-07; -9,44983e-07; 1,01418; 1,01418; 20,0142; 20,0142; 
1837; -9,4394e-07; -9,44983e-07; 1,01411; 1,01411; 20,014; 20,014; 
1838; -9,4394e-07; -9,44983e-07; 1,01404; 1,01404; 20,0139; 20,0139; 
1839; -9,4394e-07; -9,44983e-07; 1,01397; 1,01397; 20,0137; 20,0137; 
1840; -9,4394e-07; -9,44983e-07; 1,0139; 1,0139; 20,0136; 20,0136; 
1841; -9,4394e-07; -9,44983e-07; 1,01383; 1,01383; 20,0135; 20,0135; 
1842; -9,4394e-07; -9,44983e-07; 1,01376; 1,01376; 20,0133; 20,0133; 
1843; -9,4394e-07; -9,44983e-07; 1,01369; 1,01369; 20,0132; 20,0132; 
1844; -9,4394e-07; -9,44983e-07; 1,01363; 1,01363; 20,0131; 20,0131; 
1845; -9,4394e-07; -9,44983e-07; 1,01356; 1,01356; 20,013; 20,013; 
1846; -9,4394e-07; -9,44983e-07; 1,01349; 1,01349; 20,0128; 20,0128; 
1847; -9,4394e-07; -9,44983e-07; 1,01342; 1,01342; 20,0127; 20,0127; 
1848; -9,4394e-07; -9,44983e-07; 1,01336; 1,01336; 20,0126; 20,0126; 
1849; -9,4394e-07; -9,44983e-07; 1,01329; 1,01329; 20,0125; 20,0125; 
1850; -9,4394e-07; -9,44983e-07; 1,01322; 1,01322; 20,0123; 20,0123; 
1851; -9,4394e-07; -9,44983e-07; 1,01316; 1,01316; 20,0122; 20,0122; 
1852; -9,4394e-07; -9,44983e-07; 1,01309; 1,01309; 20,0121; 20,0121; 
1853; -9,4394e-07; -9,44983e-07; 1,01303; 1,01303; 20,012; 20,012; 
1854; -9,4394e-07; -9,44983e-07; 1,01296; 1,01296; 20,0119; 20,0119; 
1855; -9,4394e-07; -9,44983e-07; 1,0129; 1,0129; 20,0117; 20,0117; 
1856; -9,4394e-07; -9,44983e-07; 1,01283; 1,01283; 20,0116; 20,0116; 
1857; -9,4394e-07; -9,44983e-07; 1,01277; 1,01277; 20,0115; 20,0115; 
1858; -9,4394e-07; -9,44983e-07; 1,01271; 1,01271; 20,0114; 20,0114; 
1859; -9,4394e-07; -9,44983e-07; 1,01264; 1,01264; 20,0113; 20,0113; 
1860; -9,4394e-07; -9,44983e-07; 1,01258; 1,01258; 20,0112; 20,0112; 
1861; -9,4394e-07; -9,44983e-07; 1,01252; 1,01252; 20,0111; 20,0111; 
1862; -9,4394e-07; -9,44983e-07; 1,01246; 1,01246; 20,011; 20,011; 
1863; -9,4394e-07; -9,44983e-07; 1,01239; 1,01239; 20,0108; 20,0108; 
1864; -9,4394e-07; -9,44983e-07; 1,01233; 1,01233; 20,0107; 20,0107; 
1865; -9,4394e-07; -9,44983e-07; 1,01227; 1,01227; 20,0106; 20,0106; 
1866; -9,4394e-07; -9,44983e-07; 1,01221; 1,01221; 20,0105; 20,0105; 
1867; -9,4394e-07; -9,44983e-07; 1,01215; 1,01215; 20,0104; 20,0104; 
1868; -9,4394e-07; -9,44983e-07; 1,01209; 1,01209; 20,0103; 20,0103; 
1869; -9,4394e-07; -9,44983e-07; 1,01203; 1,01203; 20,0102; 20,0102; 
1870; -9,4394e-07; -9,44983e-07; 1,01197; 1,01197; 20,0101; 20,0101; 
1871; -9,4394e-07; -9,44983e-07; 1,01191; 1,01191; 20,01; 20,01; 
1872; -9,4394e-07; -9,44983e-07; 1,01185; 1,01185; 20,0099; 20,0099; 
1873; -9,4394e-07; -9,44983e-07; 1,01179; 1,01179; 20,0098; 20,0098; 
1874; -9,4394e-07; -9,44983e-07; 1,01173; 1,01173; 20,0097; 20,0097; 
1875; -9,4394e-07; -9,44983e-07; 1,01168; 1,01167; 20,0096; 20,0096; 
1876; -9,4394e-07; -9,44983e-07; 1,01162; 1,01162; 20,0095; 20,0095; 
1877; -9,4394e-07; -9,44983e-07; 1,01156; 1,01156; 20,0094; 20,0094; 
1878; -9,4394e-07; -9,44983e-07; 1,0115; 1,0115; 20,0094; 20,0094; 
1879; -9,4394e-07; -9,44983e-07; 1,01144; 1,01144; 20,0093; 20,0093; 
1880; -9,4394e-07; -9,44983e-07; 1,01139; 1,01139; 20,0092; 20,0092; 
1881; -9,4394e-07; -9,44983e-07; 1,01133; 1,01133; 20,0091; 20,0091; 
1882; -9,4394e-07; -9,44983e-07; 1,01127; 1,01127; 20,009; 20,009; 
1883; -9,4394e-07; -9,44983e-07; 1,01122; 1,01122; 20,0089; 20,0089; 
1884; -9,4394e-07; -9,44983e-07; 1,01116; 1,01116; 20,0088; 20,0088; 
1885; -9,4394e-07; -9,44983e-07; 1,01111; 1,01111; 20,0087; 20,0087; 
1886; -9,4394e-07; -9,44983e-07; 1,01105; 1,01105; 20,0086; 20,0086; 
1887; -9,4394e-07; -9,44983e-07; 1,011; 1,011; 20,0086; 20,0086; 
1888; -9,4394e-07; -9,44983e-07; 1,01094; 1,01094; 20,0085; 20,0085; 
1889; -9,4394e-07; -9,44983e-07; 1,01089; 1,01089; 20,0084; 20,0084; 
1890; -9,4394e-07; -9,44983e-07; 1,01083; 1,01083; 20,0083; 20,0083; 
1891; -9,4394e-07; -9,44983e-07; 1,01078; 1,01078; 20,0082; 20,0082; 
1892; -9,4394e-07; -9,44983e-07; 1,01073; 1,01073; 20,0081; 20,0081; 
1893; -9,4394e-07; -9,44983e-07; 1,01067; 1,01067; 20,0081; 20,0081; 
1894; -9,4394e-07; -9,44983e-07; 1,01062; 1,01062; 20,008; 20,008; 
1895; -9,4394e-07; -9,44983e-07; 1,01057; 1,01057; 20,0079; 20,0079; 
1896; -9,4394e-07; -9,44983e-07; 1,01051; 1,01051; 20,0078; 20,0078; 
1897; -9,4394e-07; -9,44983e-07; 1,01046; 1,01046; 20,0077; 20,0077; 
1898; -9,4394e-07; -9,44983e-07; 1,01041; 1,01041; 20,0077; 20,0077; 
1899; -9,4394e-07; -9,44983e-07; 1,01036; 1,01036; 20,0076; 20,0076; 
1900; -9,4394e-07; -9,44983e-07; 1,01031; 1,01031; 20,0075; 20,0075; 
1901; -9,4394e-07; -9,44983e-07; 1,01026; 1,01026; 20,0074; 20,0074; 
1902; -9,4394e-07; -9,44983e-07; 1,0102; 1,0102; 20,0074; 20,0074; 
1903; -9,4394e-07; -9,44983e-07; 1,01015; 1,01015; 20,0073; 20,0073; 
1904; -9,4394e-07; -9,44983e-07; 1,0101; 1,0101; 20,0072; 20,0072; 
1905; -9,4394e-07; -9,44983e-07; 1,01005; 1,01005; 20,0072; 20,0072; 
1906; -9,4394e-07; -9,44983e-07; 1,01; 1,01; 20,0071; 20,0071; 
1907; -9,4394e-07; -9,44983e-07; 1,00995; 1,00995; 20,007; 20,007; 
1908; -9,4394e-07; -9,44983e-07; 1,0099; 1,0099; 20,007; 20,0069; 
1909; -9,4394e-07; -9,44983e-07; 1,00985; 1,00985; 20,0069; 20,0069; 
1910; -9,4394e-07; -9,44983e-07; 1,00981; 1,00981; 20,0068; 20,0068; 
1911; -9,4394e-07; -9,44983e-07; 1,00976; 1,00976; 20,0067; 20,0067; 
1912; -9,4394e-07; -9,44983e-07; 1,00971; 1,00971; 20,0067; 20,0067; 
1913; -9,4394e-07; -9,44983e-07; 1,00966; 1,00966; 20,0066; 20,0066; 
1914; -9,4394e-07; -9,44983e-07; 1,00961; 1,00961; 20,0065; 20,0065; 
1915; -9,4394e-07; -9,44983e-07; 1,00956; 1,00956; 20,0065; 20,0065; 
1916; -9,4394e-07; -9,44983e-07; 1,00952; 1,00952; 20,0064; 20,0064; 
1917; -9,4394e-07; -9,44983e-07; 1,00947; 1,00947; 20,0064; 20,0064; 
1918; -9,4394e-07; -9,44983e-07; 1,00942; 1,00942; 20,0063; 20,0063; 
1919; -9,4394e-07; -9,44983e-07; 1,00938; 1,00938; 20,0062; 20,0062; 
1920; -9,4394e-07; -9,44983e-07; 1,00933; 1,00933; 20,0062; 20,0062; 
1921; -9,4394e-07; -9,44983e-07; 1,00928; 1,00928; 20,0061; 20,0061; 
1922; -9,4394e-07; -9,44983e-07; 1,00924; 1,00924; 20,0061; 20,006; 
1923; -9,4394e-07; -9,44983e-07; 1,00919; 1,00919; 20,006; 20,006; 
1924; -9,4394e-07; -9,44983e-07; 1,00914; 1,00914; 20,0059; 20,0059; 
1925; -9,4394e-07; -9,44983e-07; 1,0091; 1,0091; 20,0059; 20,0059; 
1926; -9,4394e-07; -9,44983e-07; 1,00905; 1,00905; 20,0058; 20,0058; 
1927; -9,4394e-07; -9,44983e-07; 1,00901; 1,00901; 20,0058; 20,0058; 
1928; -9,4394e-07; -9,44983e-07; 1,00896; 1,00896; 20,0057; 20,0057; 
1929; -9,4394e-07; -9,44983e-07; 1,00892; 1,00892; 20,0056; 20,0056; 
1930; -9,4394e-07; -9,44983e-07; 1,00887; 1,00887; 20,0056; 20,0056; 
1931; -9,4394e-07; -9,44983e-07; 1,00883; 1,00883; 20,0055; 20,0055; 
1932; -9,4394e-07; -9,44983e-07; 1,00879; 1,00879; 20,0055; 20,0055; 
1933; -9,4394e-07; -9,44983e-07; 1,00874; 1,00874; 20,0054; 20,0054; 
1934; -9,4394e-07; -9,44983e-07; 1,0087; 1,0087; 20,0054; 20,0054; 
1935; -9,4394e-07; -9,44983e-07; 1,00866; 1,00866; 20,0053; 20,0053; 
1936; -9,4394e-07; -9,44983e-07; 1,00861; 1,00861; 20,0053; 20,0053; 
1937; -9,4394e-07; -9,44983e-07; 1,00857; 1,00857; 20,0052; 20,0052; 
1938; -9,4394e-07; -9,44983e-07; 1,00853; 1,00853; 20,0052; 20,0052; 
1939; -9,4394e-07; -9,44983e-07; 1,00849; 1,00849; 20,0051; 20,0051; 
1940; -9,4394e-07; -9,44983e-07; 1,00844; 1,00844; 20,0051; 20,0051; 
1941; -9,4394e-07; -9,44983e-07; 1,0084; 1,0084; 20,005; 20,005; 
1942; -9,4394e-07; -9,44983e-07; 1,00836; 1,00836; 20,005; 20,005; 
